x y
-4.229176e-01 -1.631630e-01
-3.697100e-01 -7.694149e-01
-3.853217e-01 -2.371087e-01
 5.997553e-02  8.263340e-01
-2.273373e-01 -4.656946e-01
-4.301223e-01 -5.674230e-01
-4.655397e-01 -3.348531e-01
-5.333289e-01 -1.601571e-01
-1.864152e-01  2.283827e-01
-5.926992e-01 -3.193927e-02
-4.300057e-01 -6.507093e-01
-4.412619e-01 -4.266179e-01
-3.240409e-01 -4.236293e-01
-2.880203e-01 -1.386360e-01
-4.944069e-01 -3.168260e-01
-3.948526e-01 -3.780901e-01
-4.750367e-01 -5.066237e-01
 8.543432e-02  2.578284e-01
-4.309140e-01 -4.554634e-01
-2.423056e-01 -2.027673e-02
-5.416647e-01 -3.030411e-01
-7.126386e-01  1.784696e-01
-4.328740e-01 -4.237479e-01
-5.272451e-01 -2.933426e-01
-3.694397e-01 -1.125119e-01
-4.172199e-01 -5.139806e-01
-6.928163e-01  6.754166e-02
-4.110734e-01  1.247894e-01
-4.117975e-01 -2.730527e-01
-4.457650e-01 -5.500096e-01
-4.435611e-01 -3.084713e-01
-1.198398e-01  1.783967e-01
-4.587375e-01 -4.213252e-01
 4.917183e-02  2.313668e-02
-3.575205e-01 -5.483599e-01
 1.421097e-03  5.910921e-01
-3.008878e-01 -2.416643e-01
-3.468502e-01 -3.113136e-01
-5.683274e-01 -1.229217e-01
-6.048775e-01 -3.090824e-01
 3.260109e-02  1.832565e-01
-4.506261e-01 -5.391961e-01
-4.492580e-01 -4.857117e-01
-4.036686e-01 -7.721524e-01
-7.465251e-02 -1.115685e-01
-5.883670e-02  1.147030e-01
-4.290206e-01 -5.782493e-01
-3.583512e-01 -1.930964e-01
-1.858600e-01 -1.076615e-01
-2.564572e-01  2.588333e-01
-3.294726e-01  2.510763e-01
-4.707282e-01 -4.700742e-01
 1.469008e-01  3.844250e-01
-4.659493e-01 -5.020606e-01
-4.364293e-01 -5.105117e-01
-5.968079e-01 -8.541929e-02
-3.905108e-01 -6.819858e-01
-4.190014e-01 -4.534461e-01
-4.592566e-01 -5.604769e-01
-2.721909e-01 -7.645006e-02
-6.707448e-01  1.095653e-01
-5.794042e-01 -2.822262e-02
-3.876515e-01 -4.427050e-01
-5.167365e-01 -6.480339e-01
-2.942862e-01 -3.846158e-01
 2.148213e-01  4.601663e-01
-2.768153e-01 -2.452084e-01
-2.851234e-01 -7.196902e-01
-4.161730e-01 -5.245432e-01
-6.202005e-01 -2.577724e-01
-4.431854e-02  3.874473e-01
-3.226391e-01 -4.236710e-01
 2.510826e-01  3.910270e-01
-5.013208e-01 -3.230638e-01
-2.913799e-01 -4.552706e-01
-2.228642e-01  4.568343e-01
-4.223522e-01 -6.160672e-01
-4.984543e-01 -6.137814e-01
-4.534413e-01 -8.363044e-01
-5.882484e-01 -2.338347e-01
-4.625630e-01 -7.223588e-01
-1.316274e-01 -2.097981e-01
-4.187556e-01 -3.198827e-01
-1.630742e-01  1.689957e-01
-4.631640e-01 -3.492747e-01
-4.294021e-01 -4.274101e-01
 2.992254e-01  2.017819e-01
-5.843663e-01 -2.279574e-01
-2.669122e-01 -3.922968e-01
-4.665856e-01 -7.667804e-01
-1.729977e-01 -2.945494e-01
-7.525713e-01  1.109879e-01
-5.270907e-01 -3.016601e-01
-3.047753e-01 -4.766765e-01
-5.598300e-01 -1.558610e-01
-4.545456e-01 -5.857715e-01
-2.455879e-01  5.863512e-01
-5.990617e-01 -2.113643e-01
-3.046355e-01  7.528853e-02
-3.422586e-01 -3.933978e-01
-3.957442e-01 -2.358575e-01
-2.575776e-01 -6.651713e-01
-3.503861e-01 -3.242633e-01
 7.064984e-02  3.114793e-01
-4.302521e-01 -3.669980e-01
-1.127074e-01 -1.750873e-01
-6.855386e-01 -1.302640e-02
 1.960463e-01  4.073752e-02
-4.812300e-01 -4.361925e-01
-5.541942e-01 -2.880605e-01
-6.679846e-02 -8.326305e-02
-4.504487e-01 -2.992100e-01
-4.182109e-01 -2.062057e-01
-1.454738e-01 -3.325189e-02
-4.622536e-01 -5.959615e-01
-1.369068e-02 -5.146071e-02
-1.520765e-01  1.467358e-01
-4.614125e-01 -3.527741e-01
-4.406226e-01 -4.588899e-01
-4.127652e-01 -3.733937e-01
-5.224011e-01  1.322650e-02
-4.127133e-01 -3.102953e-01
-2.279806e-01  3.046291e-05
-1.788961e-01 -1.379630e-01
-5.325778e-01 -1.866927e-01
-5.125071e-01 -1.725330e-01
 1.607243e-01  5.334310e-01
 1.843540e-01  5.178546e-01
-4.333327e-01 -2.689363e-01
-4.207445e-01 -3.996334e-01
 3.605732e-02  3.611665e-01
-4.054620e-01 -5.823470e-01
-1.780080e-01 -5.109458e-01
-6.880834e-02 -3.186438e-03
 3.543377e-01  2.126181e-01
-6.763537e-02 -6.985457e-01
 1.200334e-01  1.354951e-01
-2.357482e-01  2.621036e-01
-3.762290e-01 -4.941541e-01
-5.185678e-01 -3.197421e-01
-5.658110e-01  1.718109e-02
-2.887949e-01  7.496001e-02
-1.796224e-01 -4.096116e-01
-2.953428e-01 -3.465276e-01
-4.012771e-01 -3.444092e-01
-4.961787e-01 -4.379503e-01
-1.554820e-01  7.615292e-01
-5.074909e-01 -7.977216e-01
-9.345392e-01  3.365196e-01
-2.530385e-01 -1.125849e-01
-4.009954e-01 -4.876746e-01
-1.005999e-01  2.205563e-01
-3.914297e-01 -1.795040e-01
-4.487721e-01 -6.282810e-01
-5.368444e-01 -2.961956e-01
-2.511294e-01 -4.774207e-01
-5.160534e-01 -8.050057e-01
-4.493562e-01 -2.180225e-01
-2.016228e-01 -2.582398e-01
-3.855317e-03 -1.288488e-01
 2.110063e-01 -1.964836e-01
-4.773109e-01 -3.960475e-01
-4.629604e-01 -4.210367e-01
-2.771572e-01 -5.881825e-02
-5.625774e-01 -3.181798e-01
-2.338566e-01 -1.703541e-01
-5.009367e-01 -2.439340e-01
-2.765087e-01 -4.664005e-01
-1.020830e+00  3.908963e-01
-6.722692e-03  2.778217e-01
-5.048485e-01 -4.151558e-01
 2.688520e-01  4.096819e-01
-4.573188e-01 -7.433696e-01
-1.578065e-01  4.994712e-01
-3.276421e-01 -3.271070e-01
-5.565279e-01 -1.592592e-01
-2.795244e-01 -2.599103e-02
-4.744660e-01 -4.446013e-01
-2.773878e-01 -3.286947e-01
-3.592333e-01 -6.450531e-01
-3.982456e-01 -3.121218e-01
-9.140569e-01  3.878530e-01
-1.787242e-02  7.973721e-01
-5.146586e-01 -1.050339e-01
-4.764362e-01 -1.611889e-01
-3.635681e-01 -3.347291e-01
-3.788093e-01 -2.392040e-01
-3.651874e-01 -5.520378e-01
-4.376497e-01 -7.407678e-01
-4.927838e-01 -2.549745e-01
 2.259430e-01  2.267825e-01
-5.972976e-01  1.465219e-03
-5.133551e-01 -1.973909e-01
-4.651464e-01 -2.277190e-01
-4.611917e-01 -4.451470e-01
-3.280039e-01 -2.795067e-01
-4.278908e-01 -6.188830e-01
-3.977728e-01 -6.335640e-01
-4.350114e-01 -4.773411e-01
-1.144487e-01  6.317065e-01
-2.125411e-01 -4.107234e-01
-4.224192e-01 -6.737565e-01
-3.060221e-01 -7.650163e-02
-5.154822e-01 -3.574113e-01
-3.578028e-01 -1.373194e-01
-4.037882e-01 -3.803782e-01
-4.745898e-01 -5.466316e-01
-4.836748e-01 -2.567550e-01
-4.484020e-01 -1.290926e-01
-4.548708e-01 -4.751540e-01
-3.407938e-01 -7.515955e-01
-5.833912e-01  1.317379e-01
-4.347310e-01 -3.806728e-01
-4.368941e-01 -7.387505e-01
-1.110147e-01  2.895934e-01
-8.146721e-02  9.120710e-02
-3.437423e-01 -2.565150e-01
-3.896207e-01 -4.783941e-01
-4.774359e-01 -2.099968e-01
 6.174315e-02  2.356158e-01
-4.545400e-01 -3.558545e-01
-4.133624e-01 -8.022409e-01
-5.287292e-01 -6.918140e-01
-4.743873e-01 -5.548068e-01
-4.536695e-01 -4.674376e-01
-5.012489e-02  6.093645e-02
 6.326783e-02  2.600848e-01
-2.133676e-01  1.651649e-01
 3.440382e-01  2.550378e-01
-3.985622e-01 -9.286592e-01
-4.529957e-01 -4.380745e-01
-9.070782e-03  5.267534e-02
-4.896310e-01 -4.826295e-01
-3.804466e-01 -4.516066e-01
-1.298269e-01  3.021163e-01
-4.257137e-01 -2.765444e-01
-3.123068e-01 -4.280973e-01
 2.009847e-01  4.541116e-01
-8.198809e-02  1.358453e-01
-5.926733e-01 -1.895410e-01
-4.426101e-01 -1.023777e-01
 1.487329e-01  1.018942e+00
-4.689341e-01 -4.484086e-01
-3.355502e-01 -1.686095e-01
-2.993028e-01 -4.036857e-01
-1.066536e-01  2.545896e-02
-5.095117e-01 -3.178012e-01
-9.554196e-01  4.531658e-01
-9.554421e-02 -1.163477e-01
-4.407376e-01 -7.146612e-01
-6.598678e-02  3.036000e-02
-4.561080e-01 -1.099185e-01
-5.667505e-01 -6.863711e-02
-3.555990e-01 -6.575945e-01
-4.534158e-01 -3.888839e-01
-4.977669e-01 -6.331953e-01
-7.129527e-01  2.046068e-01
-1.302202e-01  5.222700e-01
-6.112996e-01 -1.222562e-01
-4.038274e-01 -6.458580e-01
-5.180053e-01 -1.975604e-01
-6.973853e-01  1.059499e-01
-4.002381e-01 -7.164043e-01
-4.893342e-01 -6.869813e-01
-4.397898e-01 -5.464520e-01
-5.145419e-01 -4.080463e-01
-2.215412e-01 -3.304562e-01
-3.216766e-01 -4.045693e-01
-4.422061e-01 -3.537791e-01
-4.554736e-01 -4.748166e-01
-4.371269e-01 -1.348482e-01
-4.962167e-01 -3.939291e-01
-4.593821e-01 -6.042891e-01
-3.133566e-02 -5.975009e-02
-2.729237e-01 -5.441629e-01
-3.419924e-01  2.767470e-01
-6.397846e-01 -1.408581e-01
-2.708033e-01  3.445671e-02
-6.068137e-01 -4.043317e-02
-2.636678e-01 -2.190770e-01
-5.258093e-01 -1.201166e-01
-3.450209e-01 -4.172966e-01
-5.611434e-01 -2.980496e-01
 2.598553e-01 -1.411584e-01
-3.117660e-01 -3.452767e-01
 1.893988e-02  1.793134e-01
-5.741599e-01 -7.826653e-02
-4.030775e-01 -3.437305e-01
-4.992670e-01 -2.542708e-01
-4.194304e-01 -2.261127e-01
-6.391943e-01 -6.177652e-02
-2.815713e-01 -2.912345e-01
-3.887194e-01 -7.072367e-01
-4.268050e-01 -4.314380e-01
-3.667545e-01 -6.398109e-01
-3.258450e-01  3.446365e-01
-5.246841e-01 -1.825671e-01
-2.764450e-01 -4.005413e-01
-7.251568e-01  9.514654e-02
-9.643535e-02 -3.207609e-01
 6.594025e-02  2.495525e-01
-2.606736e-01 -4.045202e-01
-3.584626e-01 -6.617217e-01
-4.548549e-01 -4.392121e-01
-4.550196e-01 -3.407759e-01
-4.695816e-01 -5.136840e-01
-3.396605e-01 -4.531910e-01
-5.667501e-01 -2.641617e-01
-3.525959e-01 -2.874378e-01
-5.093044e-01 -3.289277e-01
-4.951125e-01 -7.187753e-01
-3.586975e-01 -4.224233e-01
-4.336176e-02 -1.587217e-01
 1.237685e-01  3.172992e-01
-4.529739e-01 -5.946420e-01
-5.434334e-01 -3.684982e-01
-4.367320e-01 -4.590634e-01
-3.289310e-01 -3.708228e-01
-2.342917e-01  1.394102e-01
-4.079891e-01 -6.252771e-01
-4.378326e-01 -6.459305e-01
-4.223638e-01 -3.521932e-01
-3.072668e-01 -1.027110e-01
-2.021189e-01 -1.001041e-01
-4.787764e-01 -5.005542e-01
-5.192246e-01 -4.892879e-01
-5.098483e-01 -3.994101e-01
-2.940646e-01 -6.307739e-02
-4.038018e-01 -4.751798e-01
-4.123463e-01 -1.858141e-01
-3.873547e-01 -6.531819e-01
-2.281656e-01  1.862104e-01
-1.977595e-01 -7.573339e-02
-5.881083e-01 -2.271002e-01
-3.568125e-01 -5.880139e-01
-8.210934e-01  2.027425e-01
-4.136174e-01 -2.416121e-01
-2.139789e-01  1.712574e-01
 9.839711e-02  9.582476e-01
-2.906129e-01 -4.154857e-01
-3.385947e-01 -4.015238e-01
-4.726230e-01 -4.981755e-01
-5.183510e-01 -5.140499e-01
-6.353513e-01  3.053523e-02
-1.134918e-01  2.102349e-01
-6.711159e-01 -5.480939e-01
-3.440943e-01 -3.822205e-01
-2.392035e-01 -2.599613e-01
-1.862532e-01 -3.753914e-01
-5.813429e-01 -2.327588e-01
-3.572971e-01 -4.379958e-01
-4.201325e-01 -6.288146e-01
-3.834932e-01 -5.831895e-01
-4.788737e-02  2.960739e-01
-5.929141e-01 -1.948642e-01
-4.418752e-01 -4.455595e-01
-3.940475e-01 -3.694312e-01
-5.098985e-01 -5.207550e-01
-4.424460e-01 -6.833316e-01
-7.908558e-01  3.515866e-01
-3.662840e-01 -1.752746e-01
-1.942849e-02  3.028838e-02
-2.127756e-01 -7.933586e-02
-2.668866e-01 -2.661041e-01
-1.558505e-01  2.218158e-01
 9.358400e-02  2.097353e-01
-2.082033e-01 -2.797944e-01
-5.675593e-01 -2.027260e-01
-2.055604e-01  4.571339e-02
-2.838793e-01  1.003760e+00
-2.621787e-02  5.725755e-01
-5.141911e-01 -2.678018e-01
 2.339269e-01  2.659914e-01
-4.458035e-01 -3.343857e-01
 1.964579e-01  1.147988e-01
-5.731167e-01 -1.428672e-01
-4.623530e-01 -5.252271e-01
 2.047489e-01  3.478559e-01
-3.845650e-01 -3.634183e-01
-5.930860e-01 -2.300620e-02
-7.807082e-01  1.662615e-01
-6.709451e-01  4.636273e-02
-2.412987e-01 -3.638382e-02
-8.631619e-03  6.756524e-01
-4.949779e-01 -4.732762e-01
-4.612553e-01 -8.885364e-01
-4.675954e-01 -4.135287e-01
-3.962061e-01 -3.276365e-01
-4.203971e-01 -4.396617e-01
-5.510210e-01 -2.822185e-01
-4.571863e-01 -7.564067e-01
-4.400820e-01 -3.689772e-01
-2.961990e-01  1.210138e-01
-4.260591e-01 -7.817558e-01
-4.894127e-01 -5.828726e-01
-4.136420e-01 -6.725175e-01
-5.483081e-01 -2.670317e-01
-4.420735e-01 -5.709299e-01
-4.153959e-01 -4.742185e-01
-4.638312e-01 -6.874381e-01
-3.054687e-01  1.359995e-01
-3.687870e-01 -6.082403e-01
-3.224705e-01 -3.564275e-01
-4.262816e-01  3.050776e-02
-4.158785e-01 -6.013642e-01
-7.046752e-01  2.007964e-01
-5.569870e-01 -2.867934e-01
-2.549152e-01  5.577134e-02
-3.609819e-01  1.316423e-01
-1.391705e-01 -3.988546e-01
-2.051352e-01  2.076020e-01
-2.841935e-01 -1.472614e-01
-5.374071e-01 -2.021071e-01
-4.512672e-01 -9.174380e-01
-4.777581e-01 -5.264488e-01
-7.686763e-01  2.143020e-01
-6.519101e-01 -1.220850e-02
-3.428140e-01 -6.978943e-01
-5.789715e-01 -1.436581e-01
 3.162997e-01  3.633585e-01
-3.712512e-01 -4.310673e-01
-3.238685e-01 -3.821701e-01
-2.833206e-02  9.201863e-01
-5.185382e-01 -2.813213e-01
-1.730195e-02 -4.624890e-02
-3.900006e-01 -5.127457e-01
-3.717190e-01 -4.931598e-01
-4.815181e-01 -4.136919e-01
-5.677898e-01 -2.535013e-01
-2.192861e-01 -1.049142e-01
 3.133447e-02  1.238549e-01
-2.690363e-01 -5.912590e-01
-4.267910e-01 -4.053712e-01
-5.562318e-01  8.554012e-02
-3.634012e-01 -5.482105e-01
 3.254679e-02  9.910339e-01
-2.433559e-01 -1.370876e-01
-4.208175e-01 -9.294656e-01
-4.432836e-01 -2.636091e-01
-3.545044e-01 -3.904581e-01
-5.089839e-01 -5.471364e-02
 5.403306e-02  3.847068e-01
-3.645408e-02  8.781692e-01
-4.725111e-01 -6.329996e-01
-5.901960e-01 -3.445436e-01
 7.906350e-02  7.987417e-02
 1.637373e-01  3.203630e-01
-3.456169e-01 -2.937273e-01
-3.492640e-01  3.411208e-02
-4.789332e-01 -5.418391e-01
-5.208644e-01 -5.996628e-01
-8.114229e-02 -1.456893e-02
-5.866749e-01 -3.451979e-01
-4.831491e-01 -4.823972e-01
-6.405714e-02  3.377978e-01
 3.610102e-02  8.357265e-02
-4.056929e-01 -5.955749e-01
-4.400778e-01 -5.344273e-01
-3.496450e-01 -5.103998e-01
-4.340722e-01 -6.785062e-01
-4.623812e-01 -7.788913e-01
-2.002987e-01 -2.304354e-01
-4.475796e-01 -5.518197e-01
-5.213601e-01 -3.916431e-01
-2.491154e-01 -6.677162e-01
-6.815666e-02  2.928049e-01
-2.894571e-02  4.871304e-01
-8.951041e-02  7.493091e-02
-4.342699e-01 -6.327391e-01
-6.193656e-01 -3.046546e-02
-4.520908e-01 -6.056545e-01
-4.641933e-01 -3.474079e-01
-6.444148e-01  2.126568e-02
-6.364344e-01 -1.436518e-01
-2.273473e-01  5.514836e-02
-5.870591e-01  2.172146e-01
-7.707317e-01  9.446771e-02
 1.210752e-01  3.347878e-01
-3.850951e-01 -4.464577e-01
-4.485681e-01 -5.637419e-01
-3.952849e-01 -6.892788e-01
-1.020905e+00  4.978928e-01
-2.512821e-01  5.316416e-01
-5.637025e-01 -2.803000e-01
-4.771691e-01 -3.973019e-01
 2.434741e-01  6.641076e-01
-5.247901e-01 -2.484065e-01
 4.423675e-02  1.607764e-01
 3.694241e-03  8.369437e-01
-2.982995e-01 -5.296627e-01
-3.457036e-01 -4.383493e-01
-1.681947e-01  2.404869e-01
-2.915208e-01 -4.731917e-01
-3.558005e-01 -1.816666e-01
-5.291953e-01 -1.512975e-01
-1.850196e-01 -2.471841e-01
-3.989463e-01 -5.505503e-01
-4.711199e-01 -5.044888e-01
-7.766435e-02 -9.298826e-02
 3.727008e-02  8.525400e-01
-4.571749e-01 -8.998448e-02
-4.723353e-01 -5.362946e-01
-3.070763e-01  2.007338e-01
-5.874950e-01 -2.048422e-01
-4.977572e-01 -3.682569e-01
-2.026366e-01  1.484745e-01
-5.078400e-01 -4.133725e-01
-4.070527e-01 -3.166188e-01
-4.798840e-01 -1.589389e-01
-5.369210e-01 -1.684056e-01
-4.787362e-01 -4.520873e-01
-3.804992e-01 -5.811061e-01
-1.299441e-01 -1.810842e-01
-4.236068e-01 -5.417445e-01
-1.261637e-01 -3.769880e-01
-3.324611e-01 -5.562905e-01
-4.062178e-01 -5.438544e-01
 2.774386e-02  9.349894e-01
-6.460307e-01 -1.659050e-02
 1.404275e-01  6.591265e-01
-5.544947e-01 -2.279955e-01
-3.828574e-01 -5.140362e-01
-9.879089e-01  4.336698e-01
-4.027720e-01 -5.212874e-01
-2.816781e-02  1.498561e-01
-2.316357e-01 -4.848288e-01
-5.560429e-01 -1.619179e-01
-4.948719e-02  6.319487e-01
-4.700179e-01 -6.178102e-01
-4.730842e-01 -3.246878e-01
-3.803538e-01 -1.550406e-01
-1.153464e-01  5.556706e-02
-8.315359e-02  1.099171e-01
-2.145117e-01 -4.322432e-01
-3.929823e-01 -3.486457e-01
-3.763290e-01  1.598824e-01
 6.813304e-02  1.655288e-02
 7.536974e-02  2.052556e-01
-3.583790e-01 -2.392755e-01
-1.366586e-01 -1.799345e-01
-3.293909e-01 -8.369367e-02
-3.616561e-01  3.544891e-01
-5.005757e-01 -6.184131e-01
-4.409280e-01 -7.300221e-01
-4.193343e-01 -2.534549e-01
-4.522635e-01 -5.194942e-01
-3.711028e-01 -1.612763e-01
-4.316327e-01 -2.500508e-01
-3.679391e-01 -4.672789e-01
-4.471276e-01 -4.479406e-01
-4.819975e-01 -2.473320e-01
-4.384581e-01 -4.152412e-01
-1.627894e-01 -4.206943e-01
-3.825508e-01 -5.764716e-01
-2.618817e-01 -3.562397e-01
-3.796755e-01 -3.135778e-01
-5.200952e-01 -2.133458e-01
-3.959701e-01 -4.814721e-01
-4.535644e-01 -7.229695e-01
-3.457418e-01 -5.611439e-01
-5.201140e-01 -3.843626e-01
-3.611472e-01 -4.408694e-01
-4.289121e-01 -6.121179e-01
 2.342663e-02  1.080295e+00
-3.425797e-01 -5.338295e-01
-3.130812e-01 -1.272378e-01
 7.701221e-02  2.352192e-01
-4.636713e-01 -2.922299e-01
-4.767328e-01 -3.464300e-01
-3.678228e-01 -6.725112e-01
 8.679504e-03  7.218056e-02
-1.031467e-01 -1.099473e-01
-2.206800e-01 -7.715398e-02
-3.227298e-01  1.637340e-01
-2.376962e-01  7.325228e-02
-9.147869e-02  7.387765e-01
-4.715839e-01 -2.398392e-01
-3.924263e-01 -6.637772e-01
-3.776089e-01 -4.535508e-01
-4.017884e-01  1.025076e-01
-2.034581e-01 -1.494917e-01
-4.569436e-01  2.085241e-01
-4.267793e-01 -5.727002e-01
-2.734834e-01 -5.920259e-01
 1.425572e-02  3.606596e-01
-1.103825e+00  5.618472e-01
-3.663212e-01 -7.456483e-01
-3.938374e-01 -4.226322e-01
-4.319405e-01 -7.878029e-01
-1.434202e-01  2.369095e-01
-2.657760e-01 -4.592635e-01
-2.830371e-01 -3.326337e-02
-4.919000e-01 -3.224989e-01
-9.770000e-02 -2.804763e-01
 1.240264e-01  4.334169e-01
-4.735647e-01 -7.103255e-01
-1.873123e-01 -3.954993e-01
 1.836529e-02  3.103004e-01
-3.732919e-01 -5.890137e-01
-5.189980e-01 -2.515749e-01
-2.213449e-03  8.798735e-01
-4.511992e-01 -7.125938e-01
-9.886396e-02  6.814589e-01
-2.473830e-01 -2.619929e-01
-3.727004e-01 -1.112766e-01
 2.493193e-01  9.409943e-01
-4.631010e-01 -2.660098e-01
-2.126632e-01 -1.424066e-01
-4.225443e-01 -5.341417e-01
-3.485063e-01 -1.421689e-02
-4.768153e-01 -2.792517e-01
 2.006504e-01  8.890617e-01
-4.460606e-01 -2.223390e-01
-6.323900e-01 -6.904771e-02
-6.412572e-02  2.217347e-01
-5.273840e-01 -4.645802e-01
-6.339073e-02 -3.781358e-02
-7.145342e-01  4.611051e-03
-4.297886e-01 -2.076123e-01
-4.485918e-01 -4.381572e-01
-3.422457e-01 -3.711496e-01
-3.912746e-01 -6.340098e-01
-3.425057e-01 -2.963508e-01
-2.277705e-01 -2.988135e-01
-3.276751e-01 -7.796282e-02
-6.450045e-01 -5.776938e-03
-2.391596e-01 -4.316197e-01
-2.582792e-01  3.786956e-02
-3.611837e-01 -4.105403e-01
-4.259780e-01 -2.842433e-01
-1.911577e-01 -2.956817e-01
-5.066856e-01 -2.210123e-01
-4.380038e-01 -6.221705e-01
-5.261466e-01 -3.399780e-01
-5.295913e-01 -8.207609e-01
-2.167448e-01 -5.162183e-01
-6.823000e-02  2.867554e-01
-4.745959e-01 -1.897472e-01
-5.742658e-01 -1.379652e-01
-2.570433e-01  2.956428e-02
-1.893273e-01  4.246686e-02
-3.367209e-01 -8.128367e-01
-5.843485e-02  4.781069e-01
-3.537070e-01 -6.602406e-01
-3.227633e-01 -6.207236e-01
 3.381024e-03  3.950528e-01
 1.748092e-01  1.217545e-01
-5.300980e-01 -1.797184e-01
-5.219848e-01 -1.707362e-01
-4.509346e-01 -4.936352e-01
-4.920728e-01 -6.010749e-01
-4.988070e-01 -4.265069e-01
-3.591489e-01 -2.838583e-01
-3.087833e-01 -5.176148e-01
-4.608983e-01 -6.257070e-01
-4.279551e-01 -5.733530e-01
-2.350550e-01 -6.744614e-02
-4.703957e-01 -4.468544e-01
-3.680758e-01 -3.290989e-01
-4.519799e-01 -7.990831e-01
-1.827452e-01 -2.702604e-01
-2.100404e-01 -1.053986e-01
-1.841325e-01  2.999310e-01
-5.022959e-01 -1.025013e-01
-3.703944e-01 -5.936547e-01
-2.800684e-01 -3.643792e-01
-7.283558e-01  2.366438e-01
-2.853827e-01  3.400289e-01
-5.854949e-01 -5.397718e-02
-1.793242e-01  2.084683e-01
-3.886111e-01 -1.802048e-01
-3.494477e-02  1.953697e-01
-4.518539e-01 -6.809157e-01
-1.480498e-01 -2.356042e-01
-5.853807e-02  2.035245e-02
-4.734348e-01 -6.065841e-01
-4.184454e-01 -2.407601e-01
 1.714659e-01  1.750075e-01
-5.153403e-01 -4.471885e-01
-1.710595e-01  3.018408e-01
-4.357322e-01 -3.096459e-01
-2.601266e-01 -6.720249e-01
-3.514678e-01  3.950010e-01
-4.427708e-01 -4.616902e-01
-6.673525e-02  1.381027e-01
 4.758638e-02  4.100093e-02
-3.305330e-02 -2.244239e-02
-1.662570e-01  1.723838e-01
-5.489114e-01 -1.653165e-01
-5.332637e-01 -1.846063e-01
 7.428556e-02  1.480968e-01
-4.528457e-01  1.526022e-01
-2.420795e-01 -6.743688e-01
-3.414651e-01 -1.594107e-01
-4.663793e-01 -5.539624e-01
-3.188439e-01 -4.104626e-01
-5.131980e-01 -4.360812e-01
-3.178227e-01 -7.609897e-01
 3.959976e-02  1.612835e-01
-4.222296e-01 -2.953277e-01
-6.543206e-01  5.872385e-02
-3.589444e-01 -1.906137e-01
-4.842448e-01 -1.357060e-01
-3.921045e-01 -6.675039e-01
-4.465284e-01 -5.874422e-01
-1.287070e-01 -1.409291e-01
-3.084189e-01 -4.585375e-01
-4.764115e-01 -3.184161e-01
-8.165082e-02  6.121711e-01
 2.229647e-01  2.568519e-01
-9.717329e-01  4.115982e-01
-8.187633e-02 -8.480465e-02
-1.768788e-01  3.033058e-01
 8.847505e-02  9.543424e-01
-1.506120e-01 -2.836127e-01
-8.604963e-01  3.067521e-01
 3.531646e-02  2.135174e-01
 1.443139e-02  1.169439e+00
-8.517943e-02  1.362265e-01
-2.783341e-01  3.210349e-01
-3.343849e-01  1.814158e-01
-4.939634e-01 -6.175567e-01
 2.701903e-01  6.210757e-01
-4.816435e-01 -3.290520e-01
-4.809664e-01 -4.014308e-01
-1.204055e-01  4.884313e-01
-5.479607e-01 -2.790240e-01
-6.212442e-01  2.097252e-01
-6.712542e-01 -1.833984e-01
-2.133133e-01 -3.430255e-01
-3.816870e-01 -1.804346e-01
-3.815102e-01 -5.527061e-01
-3.101575e-02  2.658820e-01
-4.418463e-01 -4.199052e-01
-1.159679e-01 -1.079265e-01
-4.606121e-01 -6.908624e-01
-3.719349e-01 -6.672521e-01
-4.523565e-01 -6.751240e-01
-3.608264e-01 -3.538618e-01
-4.324325e-01 -6.566527e-01
-2.675111e-01 -6.032715e-01
-1.849428e-01  2.623861e-01
-5.740838e-01  6.076065e-02
-2.855598e-01 -1.543028e-01
-4.153122e-01 -1.660582e-01
-2.370419e-01 -5.774734e-01
-3.691620e-01 -4.761498e-01
-3.574570e-01 -1.019414e-01
-4.090428e-01 -1.516091e-01
-3.413590e-01  2.811135e-01
-5.394982e-01 -2.515094e-01
-6.581067e-01  3.611305e-02
-2.593928e-01 -2.593566e-01
-4.108322e-01 -2.428385e-01
-4.627258e-02  3.979428e-01
-4.312443e-01 -5.845496e-01
-5.377649e-01 -1.817260e-01
-2.676676e-01  1.872516e-01
-6.766759e-02  1.063112e-01
 9.280788e-02  2.803736e-01
-6.847551e-02  1.803067e-01
-4.453126e-01 -3.767602e-01
-3.994916e-01 -2.421653e-01
-8.338857e-01  2.418420e-01
-6.141387e-01 -8.729724e-02
-4.073391e-01 -4.052031e-01
-6.927576e-03  1.787227e-01
 1.885809e-01  5.163907e-01
-2.050877e-01 -2.697448e-01
-3.650970e-01 -6.010725e-01
-4.216930e-01 -4.563038e-01
-3.356209e-01 -1.394853e-01
-5.525695e-01 -2.444370e-01
-4.432848e-01 -4.949440e-01
-4.994202e-01 -6.857127e-01
-2.145088e-02  1.050833e-01
-4.529333e-01 -6.758722e-01
-3.752940e-01 -3.694112e-01
-5.010146e-01 -3.664793e-01
 3.204452e-02  1.103887e-01
-1.545188e-02  2.836115e-01
-4.747423e-01 -1.011395e-01
-4.719034e-01 -6.817505e-01
-4.535159e-01 -5.223039e-01
-3.620012e-01 -1.988816e-02
-2.979779e-01 -2.068648e-01
-4.320026e-01 -1.883371e-02
-4.058472e-01 -3.935448e-01
-4.899072e-01 -1.211558e-01
